Project_Name,Project_URL,Project_Hash,Test_id,OD_Type,Polluter_or_Setter,Cleaner,Path,md5sum,Before_Patch_Isolation,Before_Patch_DT,Before_Patch_OD,After_Patch_Isolation,After_Patch_DT,After_Patch_OD
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_ordering,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_segment,crom/ipflakies_result/9ada7606/patch/test_model_patch_2bf9252e.patch,63ea0f437d95db1186143feaa81f34cd,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_ordering,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_type,crom/ipflakies_result/9ada7606/patch/test_model_patch_c587a7c4.patch,2c22f7c61b25d79e32fb7ec0ba6e3374,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_ordering,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_uuid,crom/ipflakies_result/9ada7606/patch/test_model_patch_83f8c3fb.patch,dc1f1cec4fcb512362bc84b3dad8deba,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_pipe_scoped,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestFactorySerialization::test_collapse_json,crom/ipflakies_result/3cdab9ac/patch/test_model_patch_4dd0b2ee.patch,7ee032ef1aedf21ca234bb1a90b94ac5,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_pipe_scoped,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int,crom/ipflakies_result/3cdab9ac/patch/test_model_patch_acfa93ad.patch,bb40d4240c429d9b4146e6dca4963fa7,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_pipe_scoped,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_segment,crom/ipflakies_result/3cdab9ac/patch/test_model_patch_2bf9252e.patch,092fe51585f94aaa9b48e62c5087d8ea,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_pipe_scoped,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_type,crom/ipflakies_result/3cdab9ac/patch/test_model_patch_c587a7c4.patch,55e5682878b7d02b62285df1bd442491,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_pipe_scoped,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_uuid,crom/ipflakies_result/3cdab9ac/patch/test_model_patch_83f8c3fb.patch,88f217eeaf502490a599fc4bb4d67d10,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_production_mode,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestFactorySerialization::test_collapse_json,crom/ipflakies_result/f9e6895e/patch/test_model_patch_4dd0b2ee.patch,a3ee337acf28482ee6c6aaaadd6d4e33,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_production_mode,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int,crom/ipflakies_result/f9e6895e/patch/test_model_patch_acfa93ad.patch,c45c17a5ff588db81d1024cd4f1e5426,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_production_mode,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_segment,crom/ipflakies_result/f9e6895e/patch/test_model_patch_2bf9252e.patch,ffbce713b625b34813cf3feae24ad3c4,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_production_mode,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_type,crom/ipflakies_result/f9e6895e/patch/test_model_patch_c587a7c4.patch,0029518092824a943b70e3a3c5a3f059,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_production_mode,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_uuid,crom/ipflakies_result/f9e6895e/patch/test_model_patch_83f8c3fb.patch,4eb3d607de294b4222d96bbbf916ac32,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_recursion,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestFactorySerialization::test_collapse_json,crom/ipflakies_result/3dea2497/patch/test_model_patch_4dd0b2ee.patch,7a8cd1ec10ddd15b971ad07ec14ce990,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_recursion,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int,crom/ipflakies_result/3dea2497/patch/test_model_patch_acfa93ad.patch,050fe9dea7444e64a1d94a53f6c878dd,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_recursion,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_segment,crom/ipflakies_result/3dea2497/patch/test_model_patch_2bf9252e.patch,1f7ffe7be4db1c5ba8c7458d136e737c,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_recursion,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_type,crom/ipflakies_result/3dea2497/patch/test_model_patch_c587a7c4.patch,e4dacaf78257d0bdc842bbfb98e9fded,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_recursion,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_uuid,crom/ipflakies_result/3dea2497/patch/test_model_patch_83f8c3fb.patch,8158b3d1f13a4f997400637bd641d24b,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_string_list,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestFactorySerialization::test_collapse_json,crom/ipflakies_result/af033bf9/patch/test_model_patch_4dd0b2ee.patch,c154b29bcef878a6d786d34fac01927e,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_string_list,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int,crom/ipflakies_result/af033bf9/patch/test_model_patch_acfa93ad.patch,06c732e1f738b9a4833fca464d83f2b1,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_string_list,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_segment,crom/ipflakies_result/af033bf9/patch/test_model_patch_2bf9252e.patch,35146fbcd59ebc563f9a5b6a21b11969,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_string_list,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_type,crom/ipflakies_result/af033bf9/patch/test_model_patch_c587a7c4.patch,a801a15ee7c3bad2e9cb2336a0942b14,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_string_list,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_uuid,crom/ipflakies_result/af033bf9/patch/test_model_patch_83f8c3fb.patch,d4b285eb7aeb992687335532c8c63996,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_toJSON,victim,tests/test_multiple_instantiation.py::TestMIClasses::test_destruction,tests/test_model.py::TestFactorySerialization::test_collapse_json,crom/ipflakies_result/494fd972/patch/test_model_patch_4dd0b2ee.patch,c4360c5ca539a775ca8e69317c4e6d24,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_toJSON_fast,victim,tests/test_multiple_instantiation.py::TestMIClasses::test_destruction,tests/test_model.py::TestFactorySerialization::test_collapse_json,crom/ipflakies_result/0e50c747/patch/test_model_patch_4dd0b2ee.patch,ba59e67189820a1d4fc372167b48279f,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_toString,victim,tests/test_multiple_instantiation.py::TestMIClasses::test_destruction,tests/test_model.py::TestFactorySerialization::test_collapse_json,crom/ipflakies_result/210b628e/patch/test_model_patch_4dd0b2ee.patch,b2029c4db85a2f16cf463ae98343910a,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_toString_fast,victim,tests/test_multiple_instantiation.py::TestMIClasses::test_destruction,tests/test_model.py::TestFactorySerialization::test_collapse_json,crom/ipflakies_result/c391f63f/patch/test_model_patch_4dd0b2ee.patch,29019a579596d5495cd8c3fc43d6f5b9,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestMagicMethods::test_not_multiple_instance,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestFactorySerialization::test_collapse_json,crom/ipflakies_result/ec8e2d7b/patch/test_model_patch_4dd0b2ee.patch,37f23ebdf3234ae7e368c1c54be3b35f,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestMagicMethods::test_not_multiple_instance,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int,crom/ipflakies_result/ec8e2d7b/patch/test_model_patch_acfa93ad.patch,4c16efda2b5f6b23925849f51bea1c6a,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestMagicMethods::test_not_multiple_instance,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_segment,crom/ipflakies_result/ec8e2d7b/patch/test_model_patch_2bf9252e.patch,a606d8ffb62932628a8b7ee3899bf1fc,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestMagicMethods::test_not_multiple_instance,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_type,crom/ipflakies_result/ec8e2d7b/patch/test_model_patch_c587a7c4.patch,26dec09121495b3122df30984dd48921,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestMagicMethods::test_not_multiple_instance,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_uuid,crom/ipflakies_result/ec8e2d7b/patch/test_model_patch_83f8c3fb.patch,659e1eda36b5134412ff7307021345ea,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestMagicMethods::test_validate_multiplicity,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestFactorySerialization::test_collapse_json,crom/ipflakies_result/611f0ecf/patch/test_model_patch_4dd0b2ee.patch,78c0ac20926428b20ab90a6162240107,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestMagicMethods::test_validate_multiplicity,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int,crom/ipflakies_result/611f0ecf/patch/test_model_patch_acfa93ad.patch,18bc815fed8170a34850fe2cb899a786,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestMagicMethods::test_validate_multiplicity,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_segment,crom/ipflakies_result/611f0ecf/patch/test_model_patch_2bf9252e.patch,47c62dee35518e70cc2ea91342518b5e,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestMagicMethods::test_validate_multiplicity,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_type,crom/ipflakies_result/611f0ecf/patch/test_model_patch_c587a7c4.patch,c4c3907f003cec6384deef0f7cdcd913,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestMagicMethods::test_validate_multiplicity,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_uuid,crom/ipflakies_result/611f0ecf/patch/test_model_patch_83f8c3fb.patch,32bb8b84609358747bddc36a355f4d01,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestMagicMethods::test_validate_profile_off,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestFactorySerialization::test_collapse_json,crom/ipflakies_result/e97b3f2c/patch/test_model_patch_4dd0b2ee.patch,6498604183b2c9164edadb5155aef3cc,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestMagicMethods::test_validate_profile_off,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int,crom/ipflakies_result/e97b3f2c/patch/test_model_patch_acfa93ad.patch,02f5f10ed636ab11b989b75a8da29792,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestMagicMethods::test_validate_profile_off,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_segment,crom/ipflakies_result/e97b3f2c/patch/test_model_patch_2bf9252e.patch,640fd9ddab0fcde329ff975fd11c81fb,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestMagicMethods::test_validate_profile_off,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_type,crom/ipflakies_result/e97b3f2c/patch/test_model_patch_c587a7c4.patch,02460ee25b53741b2a795deb1555c609,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestMagicMethods::test_validate_profile_off,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_uuid,crom/ipflakies_result/e97b3f2c/patch/test_model_patch_83f8c3fb.patch,dc2aa419a187c3e27ec739cfc6598ce4,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestPropertyCache::test_cache_hierarchy,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestFactorySerialization::test_collapse_json,crom/ipflakies_result/81cfffea/patch/test_model_patch_4dd0b2ee.patch,07e056acc3b17f8a777bd1124f8a9c23,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestPropertyCache::test_cache_hierarchy,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int,crom/ipflakies_result/81cfffea/patch/test_model_patch_acfa93ad.patch,d6040ab0fc3e4abdaa306219a21432a9,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestPropertyCache::test_cache_hierarchy,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_segment,crom/ipflakies_result/81cfffea/patch/test_model_patch_2bf9252e.patch,1c0145fffbeb5c1aeee792955848f020,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestPropertyCache::test_cache_hierarchy,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_type,crom/ipflakies_result/81cfffea/patch/test_model_patch_c587a7c4.patch,9f4b4ede3ef2c83807fc469eea1d6d59,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestPropertyCache::test_cache_hierarchy,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_uuid,crom/ipflakies_result/81cfffea/patch/test_model_patch_83f8c3fb.patch,b58436423e6b1b2e825cc6d290f880b1,passed,passed,failed,ERROR,ERROR,ERROR
dcard-spider,https://github.com/leVirve/dcard-spider,ac64cbcfe7ef6be7e554cef422b1a8a6bb968d46,tests/test_forums.py::TestForums::test_with_none_name_in_dcard_instance,victim,tests/test_forums.py::TestForums::test_with_name_param_through__call__,tests/test_api.py::test_valid_api_forums,dcard-spider/ipflakies_result/4b295e60/patch/test_forums_patch_45dacb08.patch,a461726ac9aff6106f8ef3c06d258c96,passed,passed,failed,failed,passed,failed
dcard-spider,https://github.com/leVirve/dcard-spider,ac64cbcfe7ef6be7e554cef422b1a8a6bb968d46,tests/test_forums.py::TestForums::test_with_none_name_in_dcard_instance,victim,tests/test_forums.py::TestForums::test_with_name_param_through__call__,tests/test_api.py::test_valid_api_forum,dcard-spider/ipflakies_result/4b295e60/patch/test_forums_patch_518fdb27.patch,72b25805240a7e32416967c3047b85d2,passed,passed,failed,failed,passed,failed
dcard-spider,https://github.com/leVirve/dcard-spider,ac64cbcfe7ef6be7e554cef422b1a8a6bb968d46,tests/test_forums.py::TestForums::test_with_none_name_in_dcard_instance,victim,tests/test_forums.py::TestForums::test_with_name_param_through__call__,tests/test_cli.py::TestCli::test_verbose_log,dcard-spider/ipflakies_result/4b295e60/patch/test_forums_patch_681f7030.patch,b1037b6927716ede7e0edc203bc90f59,passed,passed,failed,passed,passed,failed
dcard-spider,https://github.com/leVirve/dcard-spider,ac64cbcfe7ef6be7e554cef422b1a8a6bb968d46,tests/test_posts.py::TestPosts::test_with_none_in_dcard_instance,victim,tests/test_posts.py::TestPosts::test_get_post_bundle,tests/test_forums.py::TestForums::test_with_none_name_in_dcard_instance,dcard-spider/ipflakies_result/61d11806/patch/test_posts_patch_38aab832.patch,bdd272ade79a9af8a83350d01ee49049,passed,failed,failed,passed,failed,failed
devtracker,https://github.com/ConSou/devtracker,ea892d6d48aa5d4627b429469b59ae3f0ce7f10f,devtracker/test_devtracker.py::test_current_status,brittle,devtracker/test_devtracker.py::test_full_report,,devtracker/ipflakies_result/e74337d2/patch/test_devtracker_patch_d319336d.patch,3efad9afb9b0ee4116287c7e8fe299df,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
easy_python_requirements,https://github.com/tjdevries/easy_python_requirements,2bf905f34065637cbc781d17d8e5806892fb66d5,test/test_mock_functions.py::test_mock_class_update,brittle,test/test_mock_functions.py::test_mock_module_with_two_updates,,easy_python_requirements/ipflakies_result/5adc364e/patch/test_mock_functions_patch_3169bcfa.patch,92a4f9f838ee54a409ce7c6f9bfae617,failed,,passed,passed,,failed
ecs-crd-cli,https://github.com/AdventielFr/ecs-crd-cli.git,7b296c64086a204d3540da272e3d8dd74721c6c4,tests/test_prepareDeploymentServiceDefinitionStep.py::test_process_application_autoscaling_scalable_target_max_capacity_invalid,brittle,tests/test_prepareDeploymentServiceDefinitionStep.py::test_process_application_autoscaling_scalable_target_min_capacity_valid,,ecs-crd-cli/ipflakies_result/ad0eb6a8/patch/test_prepareDeploymentServiceDefinitionStep_patch_104644c2.patch,07fae962077321011f60cb6096288d7c,failed,passed,passed,passed,passed,passed
envyaml,https://github.com/thesimj/envyaml,79a220cabb69d71397310d941de205610cf5e4cb,tests/test_envyaml.py::test_it_should_not_fail_when_try_load_non_exist_default_file,brittle,tests/test_envyaml.py::test_it_should_read_config_from_env_variable,,envyaml/ipflakies_result/942b1c79/patch/test_envyaml_patch_9ba6dc02.patch,059cec3e70635a5abf66a87e30fbb7d9,passed,passed,passed,Was_not_OD,Was_not_OD,Was_not_OD
eppy,https://github.com/santoshphilip/eppy,98e58583dce6c0fcec9c7b1ff1142bae0a67ddc7,eppy/tests/test_modeleditor.py::test_idd_index,brittle,eppy/tests/test_IDF.py::TestIDF::test_removeidfobject,,eppy/ipflakies_result/00aaf9d4/patch/test_modeleditor_patch_a6016d42.patch,22a09eed8d59ca1829aac25f56139235,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
epsagon-python,https://github.com/epsagon/epsagon-python,b985d8412848f9a0c98e2f15ae0967a6dba3517f,tests/wrappers/test_python_function.py::test_python_wrapper_python_runner_factory_failed,victim,tests/test_epsagon_init.py::test_epsagon_disable_epsagon_and_disable_patch,tests/test_epsagon_init.py::test_epsagon_wrapper_env_init,epsagon-python/ipflakies_result/ffd12aba/patch/test_python_function_patch_2a8507ab.patch,b150327b01ee1340d7f0e498b2b4adc1,passed,passed,failed,ERROR,ERROR,ERROR
epsagon-python,https://github.com/epsagon/epsagon-python,b985d8412848f9a0c98e2f15ae0967a6dba3517f,tests/wrappers/test_python_function.py::test_python_wrapper_python_runner_factory_failed,victim,tests/test_epsagon_init.py::test_epsagon_disable_epsagon_and_disable_patch,tests/test_epsagon_init.py::test_epsagon_wrapper_env_endpoints,epsagon-python/ipflakies_result/ffd12aba/patch/test_python_function_patch_0f49652b.patch,88454c8cef2e2d2e7dd21a317f2fdb66,passed,passed,failed,ERROR,ERROR,ERROR
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_ArbitraryNumberImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_dataframe_checks.py::test_is_dataframe,feature_engine/ipflakies_result/58b7766c/patch/test_missing_data_imputer_patch_4aca7501.patch,f04a4f105a080af653ea32f0d0ab811a,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_ArbitraryNumberImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_discretisers.py::test_UserInputDiscretise,feature_engine/ipflakies_result/58b7766c/patch/test_missing_data_imputer_patch_837290cf.patch,941b07039d8205a77c239072e57fc435,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_ArbitraryNumberImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_mathematical_combination.py::test_MathematicalCombinator_error_when_selected__variable_not_numeric,feature_engine/ipflakies_result/58b7766c/patch/test_missing_data_imputer_patch_cc230da6.patch,22a776965d36c908be74e4ab02ca5b95,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_ArbitraryNumberImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_mathematical_combination.py::test_MathematicalCombinator_Serror_when_selected__variable_not_in_df,feature_engine/ipflakies_result/58b7766c/patch/test_missing_data_imputer_patch_f3e4ab31.patch,fbb3b80bd5f4301c2d3b04cbc1a0c059,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
