Project_Name,Project_URL,Project_Hash,Test_id,OD_Type,Polluter_or_Setter,Cleaner,Path
dcard-spider,https://github.com/leVirve/dcard-spider,ac64cbcfe7ef6be7e554cef422b1a8a6bb968d46,tests/test_forums.py::TestForums::test_with_none_name_in_dcard_instance,victim,tests/test_forums.py::TestForums::test_with_name_param_through__call__,tests/test_cli.py::TestCli::test_verbose_log,dcard-spider/ipflakies_result/4b295e60/patch/test_forums_patch_681f7030.patch
dcard-spider,https://github.com/leVirve/dcard-spider,ac64cbcfe7ef6be7e554cef422b1a8a6bb968d46,tests/test_posts.py::TestPosts::test_with_none_in_dcard_instance,victim,tests/test_posts.py::TestPosts::test_get_post_bundle,tests/test_forums.py::TestForums::test_with_none_name_in_dcard_instance,dcard-spider/ipflakies_result/61d11806/patch/test_posts_patch_38aab832.patch
devtracker,https://github.com/ConSou/devtracker,ea892d6d48aa5d4627b429469b59ae3f0ce7f10f,devtracker/test_devtracker.py::test_current_status,brittle,devtracker/test_devtracker.py::test_full_report,,devtracker/ipflakies_result/e74337d2/patch/test_devtracker_patch_d319336d.patch
easy_python_requirements,https://github.com/tjdevries/easy_python_requirements,2bf905f34065637cbc781d17d8e5806892fb66d5,test/test_mock_functions.py::test_mock_class_update,brittle,test/test_mock_functions.py::test_mock_module_with_two_updates,,easy_python_requirements/ipflakies_result/5adc364e/patch/test_mock_functions_patch_3169bcfa.patch
ecs-crd-cli,https://github.com/AdventielFr/ecs-crd-cli.git,7b296c64086a204d3540da272e3d8dd74721c6c4,tests/test_prepareDeploymentServiceDefinitionStep.py::test_process_application_autoscaling_scalable_target_max_capacity_invalid,brittle,tests/test_prepareDeploymentServiceDefinitionStep.py::test_process_application_autoscaling_scalable_target_min_capacity_valid,,ecs-crd-cli/ipflakies_result/ad0eb6a8/patch/test_prepareDeploymentServiceDefinitionStep_patch_104644c2.patch
envyaml,https://github.com/thesimj/envyaml,79a220cabb69d71397310d941de205610cf5e4cb,tests/test_envyaml.py::test_it_should_not_fail_when_try_load_non_exist_default_file,brittle,tests/test_envyaml.py::test_it_should_read_config_from_env_variable,,envyaml/ipflakies_result/942b1c79/patch/test_envyaml_patch_9ba6dc02.patch
eppy,https://github.com/santoshphilip/eppy,98e58583dce6c0fcec9c7b1ff1142bae0a67ddc7,eppy/tests/test_modeleditor.py::test_idd_index,brittle,eppy/tests/test_IDF.py::TestIDF::test_removeidfobject,,eppy/ipflakies_result/00aaf9d4/patch/test_modeleditor_patch_a6016d42.patch
epsagon-python,https://github.com/epsagon/epsagon-python,b985d8412848f9a0c98e2f15ae0967a6dba3517f,tests/wrappers/test_python_function.py::test_python_wrapper_python_runner_factory_failed,victim,tests/test_epsagon_init.py::test_epsagon_disable_epsagon_and_disable_patch,tests/test_epsagon_init.py::test_epsagon_wrapper_env_init,epsagon-python/ipflakies_result/ffd12aba/patch/test_python_function_patch_2a8507ab.patch
epsagon-python,https://github.com/epsagon/epsagon-python,b985d8412848f9a0c98e2f15ae0967a6dba3517f,tests/wrappers/test_python_function.py::test_python_wrapper_python_runner_factory_failed,victim,tests/test_epsagon_init.py::test_epsagon_disable_epsagon_and_disable_patch,tests/test_epsagon_init.py::test_epsagon_wrapper_env_endpoints,epsagon-python/ipflakies_result/ffd12aba/patch/test_python_function_patch_0f49652b.patch
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_ArbitraryNumberImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_dataframe_checks.py::test_is_dataframe,feature_engine/ipflakies_result/58b7766c/patch/test_missing_data_imputer_patch_4aca7501.patch
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_ArbitraryNumberImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_discretisers.py::test_UserInputDiscretise,feature_engine/ipflakies_result/58b7766c/patch/test_missing_data_imputer_patch_837290cf.patch
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_ArbitraryNumberImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_mathematical_combination.py::test_MathematicalCombinator_error_when_selected__variable_not_numeric,feature_engine/ipflakies_result/58b7766c/patch/test_missing_data_imputer_patch_cc230da6.patch
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_ArbitraryNumberImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_mathematical_combination.py::test_MathematicalCombinator_Serror_when_selected__variable_not_in_df,feature_engine/ipflakies_result/58b7766c/patch/test_missing_data_imputer_patch_f3e4ab31.patch
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_ArbitraryNumberImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_mathematical_combination.py::test_MathematicalCombinator_error_when_variable_names_and_operations_LengthNotEqual,feature_engine/ipflakies_result/58b7766c/patch/test_missing_data_imputer_patch_9b42c0b2.patch
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_ArbitraryNumberImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_missing_data_imputer.py::test_RandomSampleImputer,feature_engine/ipflakies_result/58b7766c/patch/test_missing_data_imputer_patch_1f914fdb.patch
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,victim,tests/test_missing_data_imputer.py::test_RandomSampleImputer,tests/test_dataframe_checks.py::test_is_dataframe,feature_engine/ipflakies_result/f348c9db/patch/test_missing_data_imputer_patch_4aca7501.patch
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,victim,tests/test_missing_data_imputer.py::test_RandomSampleImputer,tests/test_discretisers.py::test_UserInputDiscretise,feature_engine/ipflakies_result/f348c9db/patch/test_missing_data_imputer_patch_837290cf.patch
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,victim,tests/test_missing_data_imputer.py::test_RandomSampleImputer,tests/test_mathematical_combination.py::test_MathematicalCombinator_error_when_selected__variable_not_numeric,feature_engine/ipflakies_result/f348c9db/patch/test_missing_data_imputer_patch_cc230da6.patch
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,victim,tests/test_missing_data_imputer.py::test_RandomSampleImputer,tests/test_mathematical_combination.py::test_MathematicalCombinator_Serror_when_selected__variable_not_in_df,feature_engine/ipflakies_result/f348c9db/patch/test_missing_data_imputer_patch_f3e4ab31.patch
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,victim,tests/test_missing_data_imputer.py::test_RandomSampleImputer,tests/test_mathematical_combination.py::test_MathematicalCombinator_error_when_variable_names_and_operations_LengthNotEqual,feature_engine/ipflakies_result/f348c9db/patch/test_missing_data_imputer_patch_9b42c0b2.patch
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,victim,tests/test_missing_data_imputer.py::test_RandomSampleImputer,tests/test_variable_manipulation.py::test_define_variables,feature_engine/ipflakies_result/f348c9db/patch/test_missing_data_imputer_patch_48416cbe.patch
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_EndTailImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_dataframe_checks.py::test_is_dataframe,feature_engine/ipflakies_result/dc018867/patch/test_missing_data_imputer_patch_4aca7501.patch
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_EndTailImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_discretisers.py::test_UserInputDiscretise,feature_engine/ipflakies_result/dc018867/patch/test_missing_data_imputer_patch_837290cf.patch
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_EndTailImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_mathematical_combination.py::test_MathematicalCombinator_error_when_selected__variable_not_numeric,feature_engine/ipflakies_result/dc018867/patch/test_missing_data_imputer_patch_cc230da6.patch
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_EndTailImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_mathematical_combination.py::test_MathematicalCombinator_Serror_when_selected__variable_not_in_df,feature_engine/ipflakies_result/dc018867/patch/test_missing_data_imputer_patch_f3e4ab31.patch
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_EndTailImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_mathematical_combination.py::test_MathematicalCombinator_error_when_variable_names_and_operations_LengthNotEqual,feature_engine/ipflakies_result/dc018867/patch/test_missing_data_imputer_patch_9b42c0b2.patch
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_EndTailImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_variable_manipulation.py::test_define_variables,feature_engine/ipflakies_result/dc018867/patch/test_missing_data_imputer_patch_48416cbe.patch
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_MeanMedianImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_dataframe_checks.py::test_is_dataframe,feature_engine/ipflakies_result/162186b6/patch/test_missing_data_imputer_patch_4aca7501.patch
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_MeanMedianImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_discretisers.py::test_UserInputDiscretise,feature_engine/ipflakies_result/162186b6/patch/test_missing_data_imputer_patch_837290cf.patch
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_MeanMedianImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_mathematical_combination.py::test_MathematicalCombinator_error_when_selected__variable_not_numeric,feature_engine/ipflakies_result/162186b6/patch/test_missing_data_imputer_patch_cc230da6.patch
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_MeanMedianImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_mathematical_combination.py::test_MathematicalCombinator_Serror_when_selected__variable_not_in_df,feature_engine/ipflakies_result/162186b6/patch/test_missing_data_imputer_patch_f3e4ab31.patch
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_MeanMedianImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_mathematical_combination.py::test_MathematicalCombinator_error_when_variable_names_and_operations_LengthNotEqual,feature_engine/ipflakies_result/162186b6/patch/test_missing_data_imputer_patch_9b42c0b2.patch
feature_engine,https://github.com/solegalli/feature_engine,ba4d7050b3923d620c1773b66cd4c51ed24498dd,tests/test_missing_data_imputer.py::test_MeanMedianImputer,victim,tests/test_missing_data_imputer.py::test_CategoricalVariableImputer,tests/test_variable_manipulation.py::test_define_variables,feature_engine/ipflakies_result/162186b6/patch/test_missing_data_imputer_patch_48416cbe.patch
findatabroker,https://github.com/tomerten/findatabroker,204c433d51e2d2de5c132a4607cd504809fd4a71,FinDataBroker/tests/test_mongo.py::test__load___ok,brittle,FinDataBroker/tests/test_mongo.py::test__save___ok,,findatabroker/ipflakies_result/dd73d33c/patch/test_mongo_patch_21587db3.patch
fissa,https://github.com/rochefort-lab/fissa,2077a8c8a029948dcf1d4c352f785700f42aff9f,fissa/tests/test_core.py::TestExperimentA::test_imagelistloaded_roizip,victim,fissa/tests/test_core.py::TestExperimentA::test_lowmemorymode,fissa/tests/test_core.py::TestExperimentA::test_manualhandler,fissa/ipflakies_result/9b0aa9cb/patch/test_core_patch_407b3298.patch
fooof,https://github.com/voytekresearch/fooof,7a520c4f8ac3a44f4f18dc025b5e5d40049c9f2b,fooof/tests/objs/test_fit.py::test_fooof_fit_knee,victim,fooof/tests/plts/test_fg.py::test_plot_fg_ap,fooof/tests/objs/test_fit.py::test_fooof_checks,fooof/ipflakies_result/f732b4e8/patch/test_fit_patch_ab2b1c7d.patch
fooof,https://github.com/voytekresearch/fooof,7a520c4f8ac3a44f4f18dc025b5e5d40049c9f2b,fooof/tests/objs/test_fit.py::test_fooof_fit_nk,victim,fooof/tests/plts/test_fg.py::test_plot_fg_gf,fooof/tests/objs/test_fit.py::test_fooof_fit_nk_noise,fooof/ipflakies_result/4ffef357/patch/test_fit_patch_68c7fad8.patch
fooof,https://github.com/voytekresearch/fooof,7a520c4f8ac3a44f4f18dc025b5e5d40049c9f2b,fooof/tests/utils/test_download.py::test_check_data_file,brittle,fooof/tests/utils/test_download.py::test_check_data_folder,,fooof/ipflakies_result/3c688ac7/patch/test_download_patch_6afd6fc7.patch
icloud_photos_downloader,https://github.com/ndbroadbent/icloud_photos_downloader,e5f304941e2a74b1fbda06c4270ec2fc100e6a49,tests/test_cli.py::CliTestCase::test_tqdm,brittle,tests/test_cli.py::CliTestCase::test_log_levels,,icloud_photos_downloader/ipflakies_result/4c752d60/patch/test_cli_patch_b3de7604.patch
json-storage-manager,https://github.com/hefnawi/json-storage-manager,c7521fc4a576cf23a8c2454106bed6fb8c951b8d,tests/test_main.py::test_get_item,brittle,tests/test_main.py::test_write_json,,json-storage-manager/ipflakies_result/6a35240d/patch/test_main_patch_7b89bf49.patch
json-storage-manager,https://github.com/hefnawi/json-storage-manager,c7521fc4a576cf23a8c2454106bed6fb8c951b8d,tests/test_main.py::test_set_item_fail,brittle,tests/test_main.py::test_set_item,,json-storage-manager/ipflakies_result/8014fb2e/patch/test_main_patch_1e2c90fa.patch
json-storage-manager,https://github.com/hefnawi/json-storage-manager,c7521fc4a576cf23a8c2454106bed6fb8c951b8d,tests/test_main.py::test_update_item,brittle,tests/test_main.py::test_set_item,,json-storage-manager/ipflakies_result/66fee762/patch/test_main_patch_1e2c90fa.patch
krllint,https://github.com/d4nuu8/krllint,2f9376cdae14c201364d9c31b4c19a8ff2f708d2,tests/test_extraneous_whitespace.py::ExtraneousWhiteSpaceTestCase::test_rule_with_fix,victim,tests/test_lower_or_mixed_case_keyword.py::LowerOrMixedCaseKeywordTestCase::test_rule_with_fix,tests/test_extraneous_whitespace.py::ExtraneousWhiteSpaceTestCase::test_rule_without_fix,krllint/ipflakies_result/68af961b/patch/test_extraneous_whitespace_patch_916f7d1b.patch
krllint,https://github.com/d4nuu8/krllint,2f9376cdae14c201364d9c31b4c19a8ff2f708d2,tests/test_extraneous_whitespace.py::ExtraneousWhiteSpaceTestCase::test_rule_without_fix,victim,tests/test_lower_or_mixed_case_keyword.py::LowerOrMixedCaseKeywordTestCase::test_rule_without_fix,tests/test_extraneous_whitespace.py::ExtraneousWhiteSpaceTestCase::test_rule_with_fix,krllint/ipflakies_result/2c161a1e/patch/test_extraneous_whitespace_patch_90674909.patch
krllint,https://github.com/d4nuu8/krllint,2f9376cdae14c201364d9c31b4c19a8ff2f708d2,tests/test_indentation_checker.py::IndentationCheckerTestCase::test_rule_with_fix,victim,tests/test_lower_or_mixed_case_keyword.py::LowerOrMixedCaseKeywordTestCase::test_rule_with_fix,tests/test_indentation_checker.py::IndentationCheckerTestCase::test_rule_without_fix,krllint/ipflakies_result/8a552cdd/patch/test_indentation_checker_patch_d4b27aaa.patch
krllint,https://github.com/d4nuu8/krllint,2f9376cdae14c201364d9c31b4c19a8ff2f708d2,tests/test_lower_or_mixed_case_built_in_type.py::LowerOrMixedCaseBuiltInTestCase::test_rule_with_fix,victim,tests/test_lower_or_mixed_case_keyword.py::LowerOrMixedCaseKeywordTestCase::test_rule_with_fix,tests/test_lower_or_mixed_case_built_in_type.py::LowerOrMixedCaseBuiltInTestCase::test_rule_without_fix,krllint/ipflakies_result/3ce68947/patch/test_lower_or_mixed_case_built_in_type_patch_865aaa66.patch
krllint,https://github.com/d4nuu8/krllint,2f9376cdae14c201364d9c31b4c19a8ff2f708d2,tests/test_lower_or_mixed_case_built_in_type.py::LowerOrMixedCaseBuiltInTestCase::test_rule_without_fix,victim,tests/test_lower_or_mixed_case_keyword.py::LowerOrMixedCaseKeywordTestCase::test_rule_without_fix,tests/test_extraneous_whitespace.py::ExtraneousWhiteSpaceTestCase::test_rule_with_fix,krllint/ipflakies_result/2061b159/patch/test_lower_or_mixed_case_built_in_type_patch_90674909.patch
krllint,https://github.com/d4nuu8/krllint,2f9376cdae14c201364d9c31b4c19a8ff2f708d2,tests/test_open_task.py::OpenTaskTestCase::test_rule_with_fix,victim,tests/test_lower_or_mixed_case_keyword.py::LowerOrMixedCaseKeywordTestCase::test_rule_with_fix,tests/test_lower_or_mixed_case_built_in_type.py::LowerOrMixedCaseBuiltInTestCase::test_rule_without_fix,krllint/ipflakies_result/1a2ef79d/patch/test_open_task_patch_865aaa66.patch
krllint,https://github.com/d4nuu8/krllint,2f9376cdae14c201364d9c31b4c19a8ff2f708d2,tests/test_open_task.py::OpenTaskTestCase::test_rule_without_fix,victim,tests/test_lower_or_mixed_case_keyword.py::LowerOrMixedCaseKeywordTestCase::test_rule_without_fix,tests/test_extraneous_whitespace.py::ExtraneousWhiteSpaceTestCase::test_rule_with_fix,krllint/ipflakies_result/8e6050b2/patch/test_open_task_patch_90674909.patch
krllint,https://github.com/d4nuu8/krllint,2f9376cdae14c201364d9c31b4c19a8ff2f708d2,tests/test_trailing_white_space_rule.py::TrailingWhiteSpaceTestCase::test_rule_with_fix,victim,tests/test_lower_or_mixed_case_keyword.py::LowerOrMixedCaseKeywordTestCase::test_rule_with_fix,tests/test_extraneous_whitespace.py::ExtraneousWhiteSpaceTestCase::test_rule_without_fix,krllint/ipflakies_result/3a414bcf/patch/test_trailing_white_space_rule_patch_916f7d1b.patch
krllint,https://github.com/d4nuu8/krllint,2f9376cdae14c201364d9c31b4c19a8ff2f708d2,tests/test_trailing_white_space_rule.py::TrailingWhiteSpaceTestCase::test_rule_without_fix,victim,tests/test_lower_or_mixed_case_keyword.py::LowerOrMixedCaseKeywordTestCase::test_rule_without_fix,tests/test_extraneous_whitespace.py::ExtraneousWhiteSpaceTestCase::test_rule_with_fix,krllint/ipflakies_result/e99ab5fb/patch/test_trailing_white_space_rule_patch_90674909.patch
laminar,https://github.com/dgellerup/laminar,74258f6e6cc8b3b4e9eaf7cc522192a353a3b45e,test/test_laminar.py::test_init_my_lam,victim,test/test_laminar.py::test_my_lam,test/test_iter_flow.py::test_iterflow_basic,laminar/ipflakies_result/673a2011/patch/test_laminar_patch_c3234334.patch
lithoxyl,https://github.com/mahmoud/lithoxyl,9961553a065a1ad8bb7a2407fe74f2cfd6c79a20,lithoxyl/tests/test_stats.py::test_acc_random,brittle,lithoxyl/tests/test_stats.py::test_momentacc_norm,,lithoxyl/ipflakies_result/a0ed9172/patch/test_stats_patch_6f595098.patch
ljson,https://github.com/daknuett/ljson,1d3dc13001d9d2f61bcfbf9d5c5b16d44fb8076e,test/test_ljson_disk.py::test_contains,victim,test/test_ljson_mem.py::test_edit,test/test_ljson_mem.py::test_unique_check,ljson/ipflakies_result/8e7b0620/patch/test_ljson_disk_patch_a0036998.patch
ljson,https://github.com/daknuett/ljson,1d3dc13001d9d2f61bcfbf9d5c5b16d44fb8076e,test/test_ljson_mem.py::test_contains,victim,test/test_ljson_mem.py::test_edit,test/test_ljson_mem.py::test_unique_check,ljson/ipflakies_result/8c07b3bd/patch/test_ljson_mem_patch_a0036998.patch
logx,https://github.com/djrobstep/logx,c53fabbc160fb8d70fa878684ea36f0c22fd5caa,tests/test_logx.py::test_set_format,victim,tests/test_logx.py::test_level_change_output,tests/test_logx.py::test_null_handler,logx/ipflakies_result/c162d99c/patch/test_logx_patch_7982139e.patch
logzero,https://github.com/metachris/logzero,b5d49fc2b118c370994c4ae5360d7c246d43ddc8,tests/test_logzero.py::test_default_logger_stderr_output,brittle,tests/test_logzero.py::test_default_logger_logfile_only,,logzero/ipflakies_result/6f4cd85d/patch/test_logzero_patch_876d1183.patch
model-sdk,https://github.com/runwayml/model-sdk,3132b2ab424f1020e8d30e4897057103ab3e6623,tests/test_model.py::test_model_setup_and_command,victim,tests/test_model.py::test_gpu_in_manifest_gpu_env_true,tests/test_model.py::test_gpu_in_manifest_no_env_set,model-sdk/ipflakies_result/4ba9ba3a/patch/test_model_patch_0d256c9c.patch
moyasar-python,https://github.com/moyasar/moyasar-python,aa8716ae3f98f8782141abe6869dfbb90af98b62,tests/moyasar_test.py::test_request_should_return_json_object,brittle,tests/moyasar_test.py::test_should_accept_api_key,,moyasar-python/ipflakies_result/c6a5dae6/patch/moyasar_test_patch_18dd0d73.patch
multiindex,https://github.com/sushobhit27/multiindex,b631e60bd47558eca9067a0dc87f0e713cddc6f2,multiindex/tests/test_multiindex.py::test_remove,brittle,multiindex/tests/test_multiindex.py::test_modify,,multiindex/ipflakies_result/370cabb4/patch/test_multiindex_patch_79fd4b6d.patch
neon,https://github.com/mrmechko/neon,42ad78e3d79583a93abce6d06b81dafc29017514,tests/basic_tests.py::test_dont_memoize,brittle,tests/basic_tests.py::test_memoize,,neon/ipflakies_result/b5944a47/patch/basic_tests_patch_847f52fe.patch
neurodsp,https://github.com/neurodsp-tools/neurodsp,19aa50c71deaa19e4ed85efa192afa8ab63d0bf1,neurodsp/tests/utils/test_download.py::test_check_data_file,brittle,neurodsp/tests/utils/test_download.py::test_check_data_folder,,neurodsp/ipflakies_result/dda65ae4/patch/test_download_patch_890215fc.patch
nodal,https://github.com/thimic/nodal,261eeefd50298765c5722c5f7da72e6f2927bd3e,tests/nodal/nodes/test_noop.py::TestNoOp::test_name,victim,tests/nodal/core/test_callbacks.py::TestCallbacks::test__trigger,tests/nodal/core/test_callbacks.py::TestCallbacks::test_clear,nodal/ipflakies_result/7aeda1e5/patch/test_noop_patch_423234d5.patch
nodal,https://github.com/thimic/nodal,261eeefd50298765c5722c5f7da72e6f2927bd3e,tests/nodal/test_graph.py::TestGraph::test__on_node_create,victim,tests/nodal/core/test_callbacks.py::TestCallbacks::test__trigger,tests/nodal/core/test_callbacks.py::TestCallbacks::test_clear,nodal/ipflakies_result/e4d894d0/patch/test_graph_patch_423234d5.patch
nodal,https://github.com/thimic/nodal,261eeefd50298765c5722c5f7da72e6f2927bd3e,tests/nodal/test_graph.py::TestGraph::test__on_node_destroy,victim,tests/nodal/core/test_callbacks.py::TestCallbacks::test__trigger,tests/nodal/core/test_callbacks.py::TestCallbacks::test_clear,nodal/ipflakies_result/8b37e5f3/patch/test_graph_patch_423234d5.patch
parse_it,https://github.com/naorlivne/parse_it,886d7de0e74e67edc136411a5220e35c1149e743,test/test_prase_it.py::BaseTests::test_parser_read_all_configuration_variables_raise_allowed_types_error,brittle,test/test_prase_it.py::BaseTests::test_read_envvar_single_file_config,,parse_it/ipflakies_result/a3540fe8/patch/test_prase_it_patch_9605c944.patch
pook,https://github.com/h2non/pook,2071da27701c82ce02b015e01e2aa6fd203e7bb5,tests/unit/api_test.py::test_mock_contructors,victim,tests/integration/pook_requests_test.py::test_requests_get,tests/unit/api_test.py::test_on,pook/ipflakies_result/ca5ac514/patch/api_test_patch_b12d6e9f.patch
primrose,https://github.com/ww-tech/primrose,bd9bb8d5d5aaf31d473d01645a862ac9d5fc6f8e,test/test_factory.py::test_unregister,victim,test/test_dag_runner.py::test_run4,test/test_factory.py::test_init,primrose/ipflakies_result/ac42159a/patch/test_factory_patch_6f19fc89.patch
promise,https://github.com/syrusakbary/promise,4627315476f6b9fc82818327ae09b04f89f9bda7,tests/test_dataloader.py::test_wrong_loader_return_type_does_not_block_async_instance,brittle,tests/test_dataloader.py::test_build_a_simple_data_loader,,promise/ipflakies_result/dcc38ed9/patch/test_dataloader_patch_7eb30c88.patch
pyTrnsysType,https://github.com/samuelduchesne/pyTrnsysType,6cf552e4ccd66f7b728e84654e580befe2061114,tests/test_xml.py::TestTrnsysModel::test_get_attr_derivative,victim,tests/test_xml.py::TestTrnsysModel::test_set_attr_derivative,tests/test_utils.py::TestRedistributeVertices::test_redistribute_vertices_wrongtype,pyTrnsysType/ipflakies_result/fc72d3fc/patch/test_xml_patch_3fab9b9e.patch
pyatlasclient,https://github.com/verdan/pyatlasclient,6c3ef3926eef059f00730b6bcc1a1787f6bbcd9c,tests/test_models.py::TestDiscoveryREST::test_search_attribute_get,victim,tests/test_models.py::TestDiscoveryREST::test_search_basic_get,tests/test_client.py::TestClient::test_atlas_client,pyatlasclient/ipflakies_result/9953f7c0/patch/test_models_patch_ef06bded.patch
pyatlasclient,https://github.com/verdan/pyatlasclient,6c3ef3926eef059f00730b6bcc1a1787f6bbcd9c,tests/test_models.py::TestDiscoveryREST::test_search_attribute_get,victim,tests/test_models.py::TestDiscoveryREST::test_search_basic_get,tests/test_models.py::TestEntityREST::test_entity_post,pyatlasclient/ipflakies_result/9953f7c0/patch/test_models_patch_a6f47ca2.patch
pydbvolve,https://github.com/Teamworksapp/pydbvolve,e18bb8cf98997c52de0cf30a8e106c480ba0bb57,tests/unittests/test_00_initialization.py::test_09_get_migration_table_schema,victim,tests/unittests/test_00_initialization.py::test_14_load_config,tests/unittests/test_00_initialization.py::test_15_run_config,pydbvolve/ipflakies_result/f9270d5e/patch/test_00_initialization_patch_117f2f20.patch
pydbvolve,https://github.com/Teamworksapp/pydbvolve,e18bb8cf98997c52de0cf30a8e106c480ba0bb57,tests/unittests/test_00_initialization.py::test_13_pre_config,victim,tests/unittests/test_00_initialization.py::test_14_load_config,tests/unittests/test_00_initialization.py::test_15_run_config,pydbvolve/ipflakies_result/97b1a38e/patch/test_00_initialization_patch_117f2f20.patch
pydbvolve,https://github.com/Teamworksapp/pydbvolve,e18bb8cf98997c52de0cf30a8e106c480ba0bb57,tests/unittests/test_01_migration_table.py::test_02_check_migration_table_bad_structure,brittle,tests/unittests/test_01_migration_table.py::test_01_check_migration_table_init,,pydbvolve/ipflakies_result/ab7d7951/patch/test_01_migration_table_patch_61fd7129.patch
python-fs,https://github.com/chaosmail/python-fs,2567922ced9387e327e65f3244caff3b7af35684,fs/tests/test_mkdir.py::test_mkdir,victim,fs/tests/test_mkdir.py::test_mkdir_recursive,fs/tests/test_add_prefix.py::test_add_prefix_to_filename,python-fs/ipflakies_result/657ba33d/patch/test_mkdir_patch_62137649.patch
